,workerId,treatment,initialDecision,shareWillingness,finalDecision,newsIndex,time,mlCorrectness,finalCorrectness,label
14143,444,0.0,-1,60.0,-1,18.0,Wed Dec 22 2021 15:57:05 GMT-0800 (Pacific Standard Time),False,False,1
14145,309,0.0,-1,10.0,-1,0.0,Tue Dec 21 2021 16:50:07 GMT-0500 (Eastern Standard Time),True,False,1
14149,185,2.0,1,70.0,-1,27.0,Fri Dec 24 2021 10:32:38 GMT-0500 (GMT-05:00),True,True,-1
14161,338,2.0,1,100.0,1,0.0,Tue Dec 21 2021 16:53:45 GMT-0600 (Central Standard Time),True,True,1
14165,438,0.0,1,80.0,1,19.0,Wed Dec 22 2021 12:44:51 GMT-0500 (Eastern Standard Time),False,True,1
14167,295,2.0,1,80.0,1,32.0,Thu Dec 23 2021 10:25:33 GMT-0500 (Eastern Standard Time),True,False,-1
14171,423,1.0,-1,80.0,-1,16.0,Wed Dec 22 2021 12:49:01 GMT-0500 (Eastern Standard Time),False,False,1
14178,88,0.0,1,90.0,1,0.0,Wed Dec 22 2021 10:54:18 GMT-0600 (Central Standard Time),True,True,1
14180,235,0.0,-1,90.0,-1,0.0,Tue Dec 21 2021 15:55:17 GMT-0700 (Mountain Standard Time),True,False,1
14181,17,1.0,1,0.0,1,16.0,Mon Dec 27 2021 12:18:22 GMT-0800 (Pacific Standard Time),False,True,1
14182,220,1.0,1,50.0,1,37.0,Mon Dec 27 2021 11:30:46 GMT-0500 (Eastern Standard Time),False,False,-1
14185,282,1.0,1,50.0,1,33.0,Wed Dec 22 2021 11:27:54 GMT-0500 (Eastern Standard Time),True,False,-1
14186,41,2.0,1,70.0,1,28.0,Wed Dec 22 2021 12:58:30 GMT-0500 (Eastern Standard Time),True,False,-1
14192,449,0.0,1,50.0,1,39.0,Wed Dec 22 2021 12:52:59 GMT-0500 (Eastern Standard Time),True,False,-1
14196,293,2.0,-1,90.0,-1,24.0,Wed Dec 22 2021 12:33:10 GMT-0500 (Eastern Standard Time),True,True,-1
14198,204,1.0,1,50.0,1,30.0,Wed Dec 22 2021 10:40:32 GMT-0800 (Pacific Standard Time),True,False,-1
14200,462,1.0,-1,90.0,-1,1.0,Fri Dec 24 2021 10:12:02 GMT-0500 (Eastern Standard Time),True,False,1
14206,105,1.0,1,70.0,1,6.0,Tue Dec 21 2021 16:50:40 GMT-0600 (Central Standard Time),True,True,1
14208,192,1.0,1,100.0,1,5.0,Wed Dec 22 2021 11:15:06 GMT-0600 (Central Standard Time),True,True,1
14210,179,2.0,1,90.0,1,27.0,Thu Dec 23 2021 15:24:13 GMT-0500 (GMT-05:00),True,False,-1
14213,22,2.0,-1,80.0,-1,22.0,Wed Dec 22 2021 11:13:25 GMT-0600 (Central Standard Time),True,True,-1
14216,313,2.0,-1,50.0,1,37.0,Wed Dec 22 2021 11:24:01 GMT-0500 (Eastern Standard Time),False,False,-1
14219,227,0.0,1,40.0,1,38.0,Wed Dec 22 2021 10:29:17 GMT-0500 (Eastern Standard Time),False,False,-1
14220,320,0.0,1,90.0,1,33.0,Wed Dec 22 2021 10:10:54 GMT-0500 (Eastern Standard Time),True,False,-1
14225,217,1.0,1,60.0,1,16.0,Tue Dec 21 2021 15:49:47 GMT-0800 (Pacific Standard Time),False,True,1
14236,448,0.0,1,80.0,1,25.0,Tue Dec 21 2021 12:22:01 GMT-0400 (Bolivia Time),False,False,-1
14242,370,0.0,-1,80.0,-1,4.0,Tue Dec 21 2021 16:23:48 GMT-0600 (Central Standard Time),True,False,1
14248,163,2.0,-1,80.0,-1,1.0,Tue Dec 21 2021 11:57:55 GMT-0600 (Central Standard Time),True,False,1
14253,423,1.0,1,80.0,1,35.0,Wed Dec 22 2021 12:50:50 GMT-0500 (Eastern Standard Time),False,False,-1
14254,249,2.0,1,80.0,1,26.0,Thu Dec 23 2021 10:23:33 GMT-0500 (Eastern Standard Time),True,False,-1
14255,163,2.0,1,50.0,1,36.0,Tue Dec 21 2021 11:53:52 GMT-0600 (Central Standard Time),True,False,-1
14261,223,2.0,-1,0.0,-1,3.0,Wed Dec 22 2021 11:11:56 GMT-0500 (Eastern Standard Time),True,False,1
14266,376,0.0,-1,90.0,-1,4.0,Mon Dec 27 2021 11:32:34 GMT-0500 (Eastern Standard Time),True,False,1
14273,37,0.0,1,60.0,1,17.0,Thu Dec 23 2021 16:49:01 GMT-0500 (Eastern Standard Time),True,True,1
14280,360,0.0,-1,0.0,-1,18.0,Tue Dec 21 2021 16:56:17 GMT-0800 (Pacific Standard Time),False,False,1
14281,51,1.0,1,70.0,1,1.0,Tue Dec 21 2021 11:06:18 GMT-0500 (Eastern Standard Time),True,True,1
14284,285,0.0,-1,0.0,-1,19.0,Tue Dec 21 2021 15:20:30 GMT-0800 (Pacific Standard Time),False,False,1
14287,207,0.0,1,90.0,1,35.0,Wed Dec 22 2021 15:33:58 GMT-0500 (Eastern Standard Time),False,False,-1
14290,161,0.0,1,70.0,1,38.0,Tue Dec 21 2021 13:01:35 GMT-0500 (Eastern Standard Time),False,False,-1
14291,280,0.0,1,90.0,1,14.0,Wed Dec 22 2021 16:47:37 GMT-0500 (Eastern Standard Time),True,True,1
14296,250,1.0,1,60.0,1,31.0,Thu Dec 23 2021 10:18:16 GMT-0800 (Pacific Standard Time),True,False,-1
14299,291,0.0,-1,10.0,-1,15.0,Tue Dec 21 2021 16:10:48 GMT-0800 (Pacific Standard Time),True,False,1
14304,80,2.0,1,70.0,-1,23.0,Thu Dec 23 2021 13:38:29 GMT-0500 (Eastern Standard Time),False,True,-1
14306,377,0.0,1,80.0,1,3.0,Tue Dec 21 2021 11:30:25 GMT-0600 (Central Standard Time),True,True,1
14310,278,2.0,1,80.0,1,15.0,Wed Dec 22 2021 12:28:15 GMT-0500 (Eastern Standard Time),True,True,1
14318,329,0.0,1,50.0,1,11.0,Wed Dec 22 2021 10:01:26 GMT-0500 (Eastern Standard Time),True,True,1
14319,52,0.0,-1,60.0,-1,39.0,Wed Dec 22 2021 12:17:03 GMT-0500 (Eastern Standard Time),True,True,-1
14321,459,0.0,1,90.0,1,11.0,Tue Dec 21 2021 15:54:16 GMT-0600 (Central Standard Time),True,True,1
14324,20,1.0,1,90.0,1,36.0,Wed Dec 22 2021 12:58:49 GMT-0500 (Eastern Standard Time),True,False,-1
14328,286,1.0,-1,0.0,-1,9.0,Wed Dec 22 2021 11:26:03 GMT-0500 (Eastern Standard Time),False,False,1
14329,50,2.0,1,80.0,-1,38.0,Wed Dec 22 2021 16:18:51 GMT-0800 (Pacific Standard Time),False,True,-1
14330,172,1.0,-1,70.0,-1,1.0,Wed Dec 22 2021 14:30:15 GMT-0600 (Central Standard Time),True,False,1
14332,281,2.0,1,50.0,1,11.0,Wed Dec 22 2021 16:12:29 GMT-0500 (Eastern Standard Time),True,True,1
14333,292,0.0,-1,40.0,-1,30.0,Wed Dec 22 2021 11:34:39 GMT-0500 (Eastern Standard Time),True,True,-1
14337,209,1.0,-1,70.0,-1,4.0,Tue Dec 21 2021 17:35:04 GMT-0600 (Central Standard Time),True,False,1
14343,71,1.0,-1,70.0,-1,10.0,Wed Dec 22 2021 14:52:29 GMT-0500 (Eastern Standard Time),True,False,1
14344,13,1.0,1,70.0,1,22.0,Thu Dec 23 2021 16:00:06 GMT-0500 (Eastern Standard Time),True,False,-1
14349,284,1.0,1,70.0,1,35.0,Wed Dec 22 2021 16:09:08 GMT-0600 (Central Standard Time),False,False,-1
14350,416,2.0,-1,70.0,-1,6.0,Wed Dec 22 2021 11:30:46 GMT-0500 (Eastern Standard Time),True,False,1
14352,92,1.0,1,60.0,1,0.0,Thu Dec 23 2021 10:51:48 GMT-0800 (Pacific Standard Time),True,True,1
14355,356,2.0,1,80.0,-1,30.0,Wed Dec 22 2021 12:40:04 GMT-0600 (Central Standard Time),True,True,-1
14357,324,1.0,1,40.0,1,18.0,Thu Dec 23 2021 10:24:06 GMT-0600 (Central Standard Time),False,True,1
14358,174,0.0,-1,0.0,-1,18.0,Wed Dec 22 2021 10:43:54 GMT-0800 (Pacific Standard Time),False,False,1
14359,287,1.0,1,30.0,1,5.0,Thu Dec 23 2021 11:28:36 GMT-0500 (Eastern Standard Time),True,True,1
14361,288,2.0,1,70.0,1,2.0,Wed Dec 22 2021 10:25:20 GMT-0500 (Eastern Standard Time),True,True,1
14365,115,2.0,-1,50.0,-1,35.0,Tue Dec 21 2021 15:33:44 GMT-0600 (Central Standard Time),False,True,-1
14368,265,2.0,-1,0.0,1,17.0,Thu Dec 23 2021 11:16:30 GMT-0500 (Eastern Standard Time),True,True,1
14369,229,1.0,-1,50.0,-1,32.0,Tue Dec 21 2021 14:31:33 GMT-0500 (Eastern Standard Time),True,True,-1
14372,5,1.0,1,50.0,1,19.0,Thu Dec 23 2021 16:00:48 GMT-0800 (Pacific Standard Time),False,True,1
14376,436,0.0,1,100.0,1,9.0,Tue Dec 21 2021 12:03:58 GMT-0600 (Central Standard Time),False,True,1
14377,400,1.0,-1,40.0,-1,3.0,Wed Dec 22 2021 11:10:29 GMT-0800 (Pacific Standard Time),True,False,1
14378,210,1.0,1,60.0,1,30.0,Thu Dec 23 2021 15:01:29 GMT-0500 (Eastern Standard Time),True,False,-1
14384,290,0.0,1,90.0,1,36.0,Tue Dec 21 2021 15:26:47 GMT-0600 (Central Standard Time),True,False,-1
14392,270,0.0,-1,20.0,-1,23.0,Thu Dec 23 2021 13:51:59 GMT-0500 (Eastern Standard Time),False,True,-1
14396,371,2.0,-1,60.0,-1,32.0,Tue Dec 21 2021 14:07:16 GMT-0600 (Central Standard Time),True,True,-1
14397,16,0.0,1,0.0,1,34.0,Wed Dec 22 2021 17:23:47 GMT-0500 (Eastern Standard Time),True,False,-1
14399,27,2.0,1,70.0,1,35.0,Thu Dec 23 2021 12:42:17 GMT-0800 (Pacific Standard Time),False,False,-1
14406,150,0.0,1,50.0,1,8.0,Wed Dec 22 2021 11:15:09 GMT-0600 (Central Standard Time),False,True,1
14414,277,1.0,-1,80.0,-1,20.0,Tue Dec 21 2021 14:55:17 GMT-0500 (Eastern Standard Time),True,True,-1
14415,445,0.0,1,80.0,1,6.0,Thu Dec 23 2021 10:29:01 GMT-0600 (Central Standard Time),True,True,1
14428,241,2.0,1,30.0,1,32.0,Wed Dec 22 2021 10:55:06 GMT-0500 (Eastern Standard Time),True,False,-1
14432,427,0.0,-1,60.0,-1,8.0,Wed Dec 22 2021 11:54:13 GMT-0800 (Pacific Standard Time),False,False,1
14435,67,0.0,-1,70.0,-1,2.0,Wed Dec 22 2021 15:18:59 GMT-0500 (Eastern Standard Time),True,False,1
14444,67,0.0,-1,60.0,-1,30.0,Wed Dec 22 2021 15:19:48 GMT-0500 (Eastern Standard Time),True,True,-1
14453,3,0.0,1,60.0,1,1.0,Tue Dec 21 2021 14:28:22 GMT-0500 (Eastern Standard Time),True,True,1
14454,430,2.0,1,70.0,1,5.0,Thu Dec 23 2021 15:24:49 GMT-0500 (GMT-05:00),True,True,1
14458,270,0.0,1,70.0,1,37.0,Thu Dec 23 2021 13:50:35 GMT-0500 (Eastern Standard Time),False,False,-1
14462,318,1.0,-1,80.0,-1,29.0,Thu Dec 23 2021 10:37:49 GMT-0600 (Central Standard Time),True,True,-1
14464,165,1.0,1,0.0,1,2.0,Wed Dec 22 2021 16:17:48 GMT-0600 (Central Standard Time),True,True,1
14465,218,1.0,1,60.0,1,23.0,Thu Dec 23 2021 10:31:53 GMT-0500 (Eastern Standard Time),False,False,-1
14466,56,0.0,-1,10.0,-1,28.0,Tue Dec 21 2021 21:54:37 GMT-0600 (Central Standard Time),True,True,-1
14468,210,1.0,-1,60.0,-1,17.0,Thu Dec 23 2021 15:01:18 GMT-0500 (Eastern Standard Time),True,False,1
14471,471,2.0,-1,70.0,-1,16.0,Tue Dec 21 2021 15:16:31 GMT-0500 (Eastern Standard Time),False,False,1
14476,168,2.0,1,90.0,1,38.0,Wed Dec 22 2021 11:54:53 GMT-0500 (Eastern Standard Time),False,False,-1
14479,362,2.0,1,50.0,1,11.0,Wed Dec 22 2021 10:54:35 GMT-0600 (Central Standard Time),True,True,1
14481,350,2.0,1,50.0,1,1.0,Wed Dec 22 2021 12:11:01 GMT-0800 (Pacific Standard Time),True,True,1
14483,38,2.0,1,80.0,1,33.0,Wed Dec 22 2021 13:54:40 GMT-0500 (GMT-05:00),True,False,-1
14484,333,2.0,1,50.0,1,9.0,Thu Dec 23 2021 10:13:22 GMT-0800 (GMT-08:00),False,True,1
14485,361,1.0,-1,90.0,-1,28.0,Tue Dec 21 2021 12:34:43 GMT-0500 (Eastern Standard Time),True,True,-1
14486,102,1.0,-1,70.0,-1,0.0,Wed Dec 22 2021 10:50:26 GMT-0500 (Eastern Standard Time),True,False,1
14487,63,2.0,1,0.0,1,14.0,Wed Dec 22 2021 15:26:48 GMT-0800 (Pacific Standard Time),True,True,1
14488,350,2.0,1,50.0,1,39.0,Wed Dec 22 2021 12:11:53 GMT-0800 (Pacific Standard Time),True,False,-1
14497,227,0.0,1,40.0,1,8.0,Wed Dec 22 2021 10:31:07 GMT-0500 (Eastern Standard Time),False,True,1
14500,9,0.0,1,50.0,1,3.0,Tue Dec 21 2021 15:11:12 GMT-0600 (Central Standard Time),True,True,1
14503,221,1.0,1,100.0,1,1.0,Thu Dec 23 2021 14:43:59 GMT-0500 (Eastern Standard Time),True,True,1
14509,376,0.0,-1,50.0,-1,10.0,Mon Dec 27 2021 11:27:55 GMT-0500 (Eastern Standard Time),True,False,1
14510,67,0.0,1,60.0,1,39.0,Wed Dec 22 2021 15:17:11 GMT-0500 (Eastern Standard Time),True,False,-1
14514,296,1.0,-1,0.0,-1,22.0,Tue Dec 21 2021 15:34:25 GMT-0600 (Central Standard Time),True,True,-1
14518,474,2.0,1,70.0,-1,22.0,Wed Dec 22 2021 21:00:38 GMT-0500 (Eastern Standard Time),True,True,-1
14519,414,2.0,1,90.0,1,29.0,Tue Dec 21 2021 13:18:57 GMT-0600 (Central Standard Time),True,False,-1
14521,24,1.0,1,80.0,1,13.0,Wed Dec 22 2021 14:15:47 GMT-0800 (Pacific Standard Time),True,True,1
14527,58,0.0,-1,40.0,-1,0.0,Wed Dec 22 2021 13:35:58 GMT-0300 (Paraguay Summer Time),True,False,1
14537,339,2.0,1,100.0,1,37.0,Mon Dec 27 2021 11:35:52 GMT-0600 (Central Standard Time),False,False,-1
14538,386,2.0,-1,0.0,-1,27.0,Tue Dec 21 2021 16:41:04 GMT-0600 (Central Standard Time),True,True,-1
14548,127,1.0,-1,0.0,-1,30.0,Tue Dec 21 2021 11:50:15 GMT-0500 (Eastern Standard Time),True,True,-1
14551,464,0.0,1,60.0,1,7.0,Thu Dec 23 2021 11:18:55 GMT-0500 (Eastern Standard Time),True,True,1
14556,166,2.0,1,90.0,1,5.0,Tue Dec 21 2021 16:31:10 GMT-0600 (Central Standard Time),True,True,1
14558,420,2.0,1,90.0,1,4.0,Thu Dec 23 2021 10:30:16 GMT-0600 (Central Standard Time),True,True,1
14563,314,2.0,-1,100.0,1,7.0,Wed Dec 22 2021 12:34:14 GMT-0800 (Pacific Standard Time),True,True,1
14566,155,1.0,1,80.0,1,10.0,Wed Dec 22 2021 11:35:53 GMT-0600 (Central Standard Time),True,True,1
14569,268,2.0,1,80.0,1,18.0,Tue Dec 21 2021 16:41:58 GMT-0500 (GMT-05:00),False,True,1
14570,105,1.0,-1,70.0,-1,8.0,Tue Dec 21 2021 16:54:10 GMT-0600 (Central Standard Time),False,False,1
14571,447,0.0,1,90.0,1,21.0,Wed Dec 22 2021 11:03:35 GMT-0800 (Pacific Standard Time),True,False,-1
14573,228,0.0,1,70.0,1,26.0,Thu Dec 23 2021 10:28:52 GMT-0800 (Pacific Standard Time),True,False,-1
14575,114,1.0,-1,90.0,-1,16.0,Thu Dec 23 2021 15:35:19 GMT-0800 (Pacific Standard Time),False,False,1
14576,370,0.0,1,90.0,1,31.0,Tue Dec 21 2021 16:25:01 GMT-0600 (Central Standard Time),True,False,-1
14578,460,2.0,1,60.0,1,14.0,Wed Dec 22 2021 11:41:33 GMT-0500 (Eastern Standard Time),True,True,1
14580,34,2.0,-1,70.0,-1,1.0,Wed Dec 22 2021 10:37:15 GMT-0500 (Eastern Standard Time),True,False,1
14582,406,1.0,-1,40.0,-1,31.0,Wed Dec 22 2021 11:10:41 GMT-0800 (Pacific Standard Time),True,True,-1
14584,92,1.0,1,70.0,1,1.0,Thu Dec 23 2021 10:52:38 GMT-0800 (Pacific Standard Time),True,True,1
14585,69,0.0,1,0.0,1,16.0,Wed Dec 22 2021 14:21:20 GMT-0800 (Pacific Standard Time),False,True,1
14592,69,0.0,-1,0.0,-1,12.0,Wed Dec 22 2021 14:17:27 GMT-0800 (Pacific Standard Time),True,False,1
14599,151,2.0,1,80.0,1,30.0,Wed Dec 22 2021 12:44:58 GMT-0500 (Eastern Standard Time),True,False,-1
14604,364,0.0,-1,90.0,-1,30.0,Wed Dec 22 2021 11:12:17 GMT-0600 (Central Standard Time),True,True,-1
14606,65,1.0,1,20.0,1,1.0,Tue Dec 21 2021 13:41:05 GMT-0600 (Central Standard Time),True,True,1
14611,331,0.0,1,80.0,1,21.0,Thu Dec 23 2021 12:46:15 GMT-0500 (Eastern Standard Time),True,False,-1
14618,332,2.0,1,70.0,1,28.0,Tue Dec 21 2021 15:06:23 GMT-0600 (Central Standard Time),True,False,-1
14620,54,1.0,-1,0.0,-1,8.0,Thu Dec 23 2021 14:50:41 GMT-0500 (Eastern Standard Time),False,False,1
14626,163,2.0,1,60.0,1,24.0,Tue Dec 21 2021 11:55:33 GMT-0600 (Central Standard Time),True,False,-1
14629,396,0.0,1,60.0,1,19.0,Thu Dec 23 2021 19:13:38 GMT-0500 (GMT-05:00),False,True,1
14637,306,1.0,-1,30.0,-1,35.0,Wed Dec 22 2021 10:53:49 GMT-0800 (Pacific Standard Time),False,True,-1
14639,470,1.0,1,90.0,1,2.0,Wed Dec 22 2021 13:35:13 GMT-0800 (Pacific Standard Time),True,True,1
14642,294,2.0,-1,0.0,-1,2.0,Wed Dec 22 2021 14:16:19 GMT-0600 (Central Standard Time),True,False,1
14652,436,0.0,-1,70.0,-1,8.0,Tue Dec 21 2021 12:06:10 GMT-0600 (Central Standard Time),False,False,1
14661,13,1.0,1,80.0,1,27.0,Thu Dec 23 2021 15:58:45 GMT-0500 (Eastern Standard Time),True,False,-1
14664,347,1.0,-1,70.0,-1,0.0,Tue Dec 21 2021 15:57:30 GMT-0600 (Central Standard Time),True,False,1
14666,278,2.0,1,90.0,1,23.0,Wed Dec 22 2021 12:28:48 GMT-0500 (Eastern Standard Time),False,False,-1
14673,138,2.0,1,90.0,1,17.0,Tue Dec 21 2021 12:37:23 GMT-0800 (Pacific Standard Time),True,True,1
14675,147,2.0,1,90.0,1,15.0,Wed Dec 22 2021 10:20:26 GMT-0600 (Central Standard Time),True,True,1
14678,303,1.0,1,50.0,1,12.0,Tue Dec 21 2021 14:39:12 GMT-0500 (Eastern Standard Time),True,True,1
14679,392,2.0,1,80.0,1,10.0,Mon Dec 27 2021 10:34:54 GMT-0800 (Pacific Standard Time),True,True,1
14681,120,0.0,-1,60.0,-1,0.0,Thu Dec 23 2021 17:14:22 GMT-0800 (Pacific Standard Time),True,False,1
14683,102,1.0,1,60.0,1,38.0,Wed Dec 22 2021 10:54:29 GMT-0500 (Eastern Standard Time),False,False,-1
14687,11,2.0,-1,10.0,-1,26.0,Wed Dec 22 2021 15:04:32 GMT-0500 (Eastern Standard Time),True,True,-1
14688,209,1.0,-1,70.0,-1,1.0,Tue Dec 21 2021 17:34:25 GMT-0600 (Central Standard Time),True,False,1
14689,380,0.0,-1,70.0,-1,33.0,Thu Dec 23 2021 15:55:38 GMT-0500 (Eastern Standard Time),True,True,-1
14692,221,1.0,1,90.0,1,35.0,Thu Dec 23 2021 14:44:52 GMT-0500 (Eastern Standard Time),False,False,-1
14693,191,2.0,1,40.0,-1,36.0,Wed Dec 22 2021 13:31:34 GMT-0800 (Pacific Standard Time),True,True,-1
14695,47,0.0,1,80.0,1,27.0,Wed Dec 22 2021 12:55:52 GMT-0800 (Pacific Standard Time),True,False,-1
14697,29,1.0,1,70.0,1,36.0,Tue Dec 21 2021 15:32:31 GMT-0500 (Eastern Standard Time),True,False,-1
14700,155,1.0,1,80.0,1,17.0,Wed Dec 22 2021 11:35:28 GMT-0600 (Central Standard Time),True,True,1
14702,198,1.0,-1,0.0,-1,31.0,Wed Dec 22 2021 11:52:54 GMT-0500 (Eastern Standard Time),True,True,-1
14704,34,2.0,1,60.0,-1,22.0,Wed Dec 22 2021 10:42:29 GMT-0500 (Eastern Standard Time),True,True,-1
14708,45,1.0,1,90.0,1,6.0,Tue Dec 21 2021 14:38:30 GMT-0500 (Eastern Standard Time),True,True,1
14718,406,1.0,1,50.0,1,11.0,Wed Dec 22 2021 11:13:16 GMT-0800 (Pacific Standard Time),True,True,1
14722,418,0.0,-1,10.0,-1,8.0,Wed Dec 22 2021 13:04:02 GMT-0500 (Eastern Standard Time),False,False,1
14723,174,0.0,-1,0.0,-1,2.0,Wed Dec 22 2021 10:45:14 GMT-0800 (Pacific Standard Time),True,False,1
14724,200,1.0,1,70.0,1,16.0,Wed Dec 22 2021 17:10:38 GMT-0500 (Eastern Standard Time),False,True,1
14730,411,2.0,1,90.0,1,25.0,Wed Dec 22 2021 15:44:48 GMT-0800 (Pacific Standard Time),False,False,-1
14740,230,1.0,1,80.0,1,23.0,Wed Dec 22 2021 10:51:40 GMT-0600 (Central Standard Time),False,False,-1
14742,48,1.0,1,50.0,1,7.0,Tue Dec 21 2021 12:18:39 GMT-0800 (Pacific Standard Time),True,True,1
14743,235,0.0,-1,60.0,-1,39.0,Tue Dec 21 2021 15:57:30 GMT-0700 (Mountain Standard Time),True,True,-1
14747,129,0.0,1,80.0,1,36.0,Mon Dec 27 2021 14:43:10 GMT-0800 (Pacific Standard Time),True,False,-1
14751,106,0.0,1,40.0,1,39.0,Wed Dec 22 2021 13:13:16 GMT-0500 (Eastern Standard Time),True,False,-1
14752,172,1.0,-1,70.0,-1,7.0,Wed Dec 22 2021 14:29:17 GMT-0600 (Central Standard Time),True,False,1
14756,33,0.0,1,90.0,1,13.0,Wed Dec 22 2021 10:07:44 GMT-0600 (Central Standard Time),True,True,1
14758,421,0.0,1,30.0,1,6.0,Thu Dec 23 2021 10:33:01 GMT-0600 (Central Standard Time),True,True,1
14771,214,2.0,1,100.0,1,17.0,Wed Dec 22 2021 12:13:29 GMT-0500 (Eastern Standard Time),True,True,1
14772,39,0.0,1,100.0,1,5.0,Wed Dec 22 2021 13:02:37 GMT-0800 (Pacific Standard Time),True,True,1
14773,350,2.0,1,30.0,1,24.0,Wed Dec 22 2021 12:11:39 GMT-0800 (Pacific Standard Time),True,False,-1
14775,442,1.0,-1,50.0,-1,14.0,Wed Dec 22 2021 16:06:45 GMT-0600 (Central Standard Time),True,False,1
14776,82,1.0,1,70.0,1,37.0,Thu Dec 23 2021 15:22:30 GMT-0500 (Eastern Standard Time),False,False,-1
14777,432,2.0,1,70.0,1,23.0,Thu Dec 23 2021 12:40:34 GMT-0500 (Eastern Standard Time),False,False,-1
14778,254,2.0,1,20.0,-1,19.0,Tue Dec 21 2021 12:26:26 GMT-0500 (Eastern Standard Time),False,False,1
14782,346,0.0,1,90.0,1,28.0,Tue Dec 21 2021 13:47:35 GMT-0500 (Eastern Standard Time),True,False,-1
14789,380,0.0,1,80.0,1,20.0,Thu Dec 23 2021 15:56:24 GMT-0500 (Eastern Standard Time),True,False,-1
14790,363,2.0,1,0.0,1,12.0,Tue Dec 21 2021 12:10:54 GMT-0700 (Mountain Standard Time),True,True,1
14791,287,1.0,-1,20.0,-1,2.0,Thu Dec 23 2021 11:30:47 GMT-0500 (Eastern Standard Time),True,False,1
14805,244,1.0,1,70.0,1,12.0,Tue Dec 21 2021 11:19:51 GMT-0800 (Pacific Standard Time),True,True,1
14806,235,0.0,-1,80.0,-1,1.0,Tue Dec 21 2021 15:56:16 GMT-0700 (Mountain Standard Time),True,False,1
14808,368,1.0,-1,100.0,-1,9.0,Wed Dec 22 2021 14:01:44 GMT-0800 (Pacific Standard Time),False,False,1
14819,263,2.0,1,60.0,1,10.0,Tue Dec 21 2021 11:46:13 GMT-0500 (Eastern Standard Time),True,True,1
14822,350,2.0,1,50.0,1,6.0,Wed Dec 22 2021 12:09:47 GMT-0800 (Pacific Standard Time),True,True,1
14823,132,1.0,1,0.0,1,4.0,Tue Dec 21 2021 11:50:15 GMT-0600 (Central Standard Time),True,True,1
14825,94,0.0,1,50.0,1,35.0,Thu Dec 23 2021 14:23:07 GMT-0600 (Central Standard Time),False,False,-1
14827,270,0.0,-1,40.0,-1,25.0,Thu Dec 23 2021 13:52:39 GMT-0500 (Eastern Standard Time),False,True,-1
14830,270,0.0,-1,60.0,-1,6.0,Thu Dec 23 2021 13:49:16 GMT-0500 (Eastern Standard Time),True,False,1
14831,16,0.0,1,70.0,1,3.0,Wed Dec 22 2021 17:22:03 GMT-0500 (Eastern Standard Time),True,True,1
14839,283,2.0,1,100.0,1,28.0,Tue Dec 21 2021 16:06:21 GMT-0500 (Eastern Standard Time),True,False,-1
14844,115,2.0,1,50.0,1,31.0,Tue Dec 21 2021 15:30:40 GMT-0600 (Central Standard Time),True,False,-1
14855,88,0.0,1,90.0,1,10.0,Wed Dec 22 2021 11:03:02 GMT-0600 (Central Standard Time),True,True,1
14860,208,2.0,1,80.0,1,0.0,Thu Dec 23 2021 17:05:30 GMT-0600 (Central Standard Time),True,True,1
14865,170,1.0,-1,30.0,-1,4.0,Wed Dec 22 2021 14:14:32 GMT-0600 (Central Standard Time),True,False,1
14869,226,1.0,1,80.0,1,15.0,Wed Dec 22 2021 11:47:35 GMT-0500 (Eastern Standard Time),True,True,1
14870,462,1.0,-1,100.0,-1,14.0,Fri Dec 24 2021 10:18:44 GMT-0500 (Eastern Standard Time),True,False,1
14873,257,1.0,1,90.0,1,14.0,Tue Dec 21 2021 11:54:41 GMT-0600 (Central Standard Time),True,True,1
14878,102,1.0,-1,60.0,-1,35.0,Wed Dec 22 2021 10:53:30 GMT-0500 (Eastern Standard Time),False,True,-1
14895,225,1.0,1,80.0,1,28.0,Wed Dec 22 2021 10:45:09 GMT-0500 (Colombia Standard Time),True,False,-1
14896,273,0.0,-1,80.0,-1,5.0,Wed Dec 22 2021 10:14:28 GMT-0500 (Eastern Standard Time),True,False,1
14899,385,1.0,1,80.0,1,13.0,Tue Dec 21 2021 16:16:44 GMT-0800 (Pacific Standard Time),True,True,1
14904,441,1.0,1,60.0,1,6.0,Thu Dec 23 2021 11:08:37 GMT-0500 (Eastern Standard Time),True,True,1
14908,196,0.0,1,70.0,1,35.0,Wed Dec 22 2021 13:48:30 GMT-0500 (Eastern Standard Time),False,False,-1
14914,189,1.0,1,60.0,1,15.0,Thu Dec 23 2021 16:02:25 GMT-0600 (Central Standard Time),True,True,1
14916,64,0.0,1,70.0,1,24.0,Thu Dec 23 2021 17:13:49 GMT+0300 (GMT+03:00),True,False,-1
14918,391,2.0,1,100.0,-1,9.0,Wed Dec 22 2021 12:33:53 GMT-0800 (Pacific Standard Time),False,False,1
14921,427,0.0,1,60.0,1,2.0,Wed Dec 22 2021 11:55:12 GMT-0800 (Pacific Standard Time),True,True,1
14924,107,1.0,1,50.0,1,15.0,Wed Dec 22 2021 12:14:01 GMT-0500 (Eastern Standard Time),True,True,1
14938,28,0.0,-1,0.0,-1,15.0,Tue Dec 21 2021 14:03:15 GMT-0500 (Eastern Standard Time),True,False,1
14946,182,0.0,1,0.0,1,10.0,Tue Dec 21 2021 18:00:20 GMT-0800 (Pacific Standard Time),True,True,1
